site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
dwd upper ark,2007,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",508.0775770650321,431.82962476256154
dwd upper ark,2008,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",504.30656992150716,484.1476050291162
dwd upper ark,2009,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",481.51767513871914,453.58074660130944
dwd upper ark,2010,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",521.2769396248381,439.1183202018953
dwd upper ark,2011,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",451.6080819559977,482.4633510602736
dwd upper ark,2012,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",511.3044519317245,504.73679471489925
dwd upper ark,2013,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",491.56589357916613,460.8764640351626
dwd upper ark,2014,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",487.92911374722013,447.02460098854
dwd upper ark,2015,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",521.0149188007082,484.7038808916261
dwd upper ark,2016,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",500.7979822012936,487.3141167805705
dwd upper ark,2017,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",502.3116603159451,505.7079906888625
dwd upper ark,2018,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",538.3612274422832,518.2398642841122
dwd upper ark,2019,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",526.9792615512158,495.5146204681877
dwd upper ark,2020,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",547.2038778912197,545.8875828698566
dwd upper ark,2021,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",495.57998049526543,507.6058686133823
dwd upper ark,2022,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",537.8848407815134,495.83933734982753
dwd upper ark,2023,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",578.0672669239445,466.7108160224293
dwd upper ark,2024,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",480.9922464166361,502.9335119920958
dwd upper ark,2025,2003,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de cristo mountains",526.3841823028606,503.5903263647216
dwd upper ark program,2000,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",453.4268031795135,463.00761990703677
dwd upper ark program,2001,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",436.4238653489252,453.06209060167134
dwd upper ark program,2002,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",453.2786468342827,414.5157719591846
dwd upper ark program,2003,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",431.4003703321045,450.8063596602759
dwd upper ark program,2004,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",468.80492551216605,465.7882792932263
dwd upper ark program,2005,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",489.41410662015113,489.7007839846958
dwd upper ark program,2006,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",509.8725434457666,476.1875991853515
dwd upper ark program,2007,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",487.2616032754411,475.52116635778697
dwd upper ark program,2008,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",496.31090996931226,460.50214986537907
dwd upper ark program,2009,2004,True,eastern central continental divide mountain ranges,"northern colorado continental divide, sangre de christo mountains",477.90505781936713,471.20780013558624
dwd upper ark program,2010,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,492.717154492362,495.23762251765396
dwd upper ark program,2011,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,498.56387456044627,433.18056506300877
dwd upper ark program,2012,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,502.9649000529456,460.2640168195761
dwd upper ark program,2013,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,501.8934622032921,452.18578128109397
dwd upper ark program,2014,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,519.6900653084024,483.4788279681531
dwd upper ark program,2015,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,571.3092501364788,507.2555543912697
dwd upper ark program,2016,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,523.150626951369,464.07564283197314
dwd upper ark program,2017,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,505.6581861994333,421.742390813264
dwd upper ark program,2018,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,537.266685596312,473.69448137438826
dwd upper ark program,2019,2004,True,"eastern and central continental divide mountain ranges, colorado",northern colorado continental divide and sangre de cristo,516.0209503889924,509.33684330043513
